S066	C004	67	Letitia Benjamin	Calculus B(1)
S066	C007	74	Letitia Benjamin	Set Theory and Graph Theory
S067	C011	91	Teresa Shakespeare	Algorithmic Design and Analysis
S067	C005	96	Teresa Shakespeare	Linear Algebra and Analytic Geometry
S067	C014	66	Teresa Shakespeare	College Physics Experiments B
S067	C010	88	Teresa Shakespeare	Compendium of Chinese Modern and Contemporary History
S067	C003	64	Teresa Shakespeare	College English
S067	C013	82	Teresa Shakespeare	Probability and Statistics
S067	C012	95	Teresa Shakespeare	Mathematical Logic
S067	C004	80	Teresa Shakespeare	Calculus B(1)
S067	C007	75	Teresa Shakespeare	Set Theory and Graph Theory
S067	C002	98	Teresa Shakespeare	PjBL and Technological Innovation
S067	C016	98	Teresa Shakespeare	Data Structures and Algorithms
S067	C018	94	Teresa Shakespeare	Computer System
S067	C015	99	Teresa Shakespeare	Digital Logic Design
S067	C001	97	Teresa Shakespeare	High-level Language Programming
S068	C014	95	Hannah Berkeley	College Physics Experiments B
S068	C015	74	Hannah Berkeley	Digital Logic Design
S068	C012	77	Hannah Berkeley	Mathematical Logic
S068	C010	100	Hannah Berkeley	Compendium of Chinese Modern and Contemporary History
S068	C004	88	Hannah Berkeley	Calculus B(1)
S068	C003	79	Hannah Berkeley	College English
S068	C007	63	Hannah Berkeley	Set Theory and Graph Theory
S068	C017	89	Hannah Berkeley	Biochemistry B
S068	C013	63	Hannah Berkeley	Probability and Statistics
S068	C018	84	Hannah Berkeley	Computer System
S068	C008	91	Hannah Berkeley	Calculus B(2)
S069	C012	72	Fabian Virginia	Mathematical Logic
S069	C014	68	Fabian Virginia	College Physics Experiments B
S069	C004	85	Fabian Virginia	Calculus B(1)
S069	C007	79	Fabian Virginia	Set Theory and Graph Theory
S069	C013	88	Fabian Virginia	Probability and Statistics
S069	C008	100	Fabian Virginia	Calculus B(2)
S069	C009	100	Fabian Virginia	Situation and Policy
S069	C018	84	Fabian Virginia	Computer System
S069	C010	83	Fabian Virginia	Compendium of Chinese Modern and Contemporary History
S069	C016	82	Fabian Virginia	Data Structures and Algorithms
S070	C003	63	Maxine Raglan	College English
S070	C005	95	Maxine Raglan	Linear Algebra and Analytic Geometry
S070	C015	62	Maxine Raglan	Digital Logic Design
S070	C006	61	Maxine Raglan	Physical Education
S070	C008	66	Maxine Raglan	Calculus B(2)
S070	C011	87	Maxine Raglan	Algorithmic Design and Analysis
S070	C009	75	Maxine Raglan	Situation and Policy
S070	C016	76	Maxine Raglan	Data Structures and Algorithms
S070	C001	67	Maxine Raglan	High-level Language Programming
S070	C014	91	Maxine Raglan	College Physics Experiments B
S070	C017	76	Maxine Raglan	Biochemistry B
S070	C012	79	Maxine Raglan	Mathematical Logic
S071	C009	91	Elma Job	Situation and Policy
S071	C007	69	Elma Job	Set Theory and Graph Theory
S071	C006	97	Elma Job	Physical Education
S071	C012	63	Elma Job	Mathematical Logic
S071	C005	94	Elma Job	Linear Algebra and Analytic Geometry
S071	C002	100	Elma Job	PjBL and Technological Innovation
S071	C013	89	Elma Job	Probability and Statistics
S071	C017	93	Elma Job	Biochemistry B
S071	C018	75	Elma Job	Computer System
S071	C014	61	Elma Job	College Physics Experiments B
S071	C011	95	Elma Job	Algorithmic Design and Analysis
S071	C003	67	Elma Job	College English
S072	C004	85	Kennedy Michelson	Calculus B(1)
S072	C007	81	Kennedy Michelson	Set Theory and Graph Theory
S072	C012	66	Kennedy Michelson	Mathematical Logic
S072	C008	89	Kennedy Michelson	Calculus B(2)
S072	C002	68	Kennedy Michelson	PjBL and Technological Innovation
S072	C005	67	Kennedy Michelson	Linear Algebra and Analytic Geometry
S072	C009	61	Kennedy Michelson	Situation and Policy
S072	C001	65	Kennedy Michelson	High-level Language Programming
S072	C003	65	Kennedy Michelson	College English
S072	C010	66	Kennedy Michelson	Compendium of Chinese Modern and Contemporary History
S072	C017	71	Kennedy Michelson	Biochemistry B
S073	C008	82	Beatrice Zimmerman	Calculus B(2)
S073	C010	100	Beatrice Zimmerman	Compendium of Chinese Modern and Contemporary History
S073	C006	94	Beatrice Zimmerman	Physical Education
S073	C011	93	Beatrice Zimmerman	Algorithmic Design and Analysis
S073	C004	74	Beatrice Zimmerman	Calculus B(1)
S073	C009	70	Beatrice Zimmerman	Situation and Policy
S073	C013	71	Beatrice Zimmerman	Probability and Statistics
S073	C012	78	Beatrice Zimmerman	Mathematical Logic
S073	C005	65	Beatrice Zimmerman	Linear Algebra and Analytic Geometry
S073	C015	82	Beatrice Zimmerman	Digital Logic Design
S073	C007	60	Beatrice Zimmerman	Set Theory and Graph Theory
S074	C002	84	Meredith Clapham	PjBL and Technological Innovation
S074	C008	73	Meredith Clapham	Calculus B(2)
S074	C015	84	Meredith Clapham	Digital Logic Design
S074	C012	63	Meredith Clapham	Mathematical Logic
S074	C010	77	Meredith Clapham	Compendium of Chinese Modern and Contemporary History
S074	C005	75	Meredith Clapham	Linear Algebra and Analytic Geometry
S074	C003	70	Meredith Clapham	College English
S074	C014	67	Meredith Clapham	College Physics Experiments B
S074	C006	74	Meredith Clapham	Physical Education
S074	C001	83	Meredith Clapham	High-level Language Programming
S075	C010	67	Ian Josh	Compendium of Chinese Modern and Contemporary History
S075	C007	87	Ian Josh	Set Theory and Graph Theory
S075	C006	100	Ian Josh	Physical Education
S075	C003	67	Ian Josh	College English
S075	C002	84	Ian Josh	PjBL and Technological Innovation
S075	C012	78	Ian Josh	Mathematical Logic
S075	C009	60	Ian Josh	Situation and Policy
S075	C017	65	Ian Josh	Biochemistry B
S075	C005	60	Ian Josh	Linear Algebra and Analytic Geometry
S075	C001	83	Ian Josh	High-level Language Programming
S075	C014	91	Ian Josh	College Physics Experiments B
S075	C008	81	Ian Josh	Calculus B(2)
S076	C003	72	Wright Charley	College English
S076	C016	63	Wright Charley	Data Structures and Algorithms
S076	C006	88	Wright Charley	Physical Education
S076	C008	88	Wright Charley	Calculus B(2)
S076	C013	80	Wright Charley	Probability and Statistics
S076	C001	68	Wright Charley	High-level Language Programming
S076	C002	87	Wright Charley	PjBL and Technological Innovation
S076	C015	77	Wright Charley	Digital Logic Design
S076	C017	91	Wright Charley	Biochemistry B
S076	C005	94	Wright Charley	Linear Algebra and Analytic Geometry
S077	C013	76	Carol Willard	Probability and Statistics
S077	C015	60	Carol Willard	Digital Logic Design
S077	C018	100	Carol Willard	Computer System
S077	C008	74	Carol Willard	Calculus B(2)
S077	C006	95	Carol Willard	Physical Education
S077	C002	72	Carol Willard	PjBL and Technological Innovation
S077	C012	98	Carol Willard	Mathematical Logic
S077	C009	85	Carol Willard	Situation and Policy
S077	C016	90	Carol Willard	Data Structures and Algorithms
S077	C001	95	Carol Willard	High-level Language Programming
S078	C004	81	Lynn Judd	Calculus B(1)
S078	C001	83	Lynn Judd	High-level Language Programming
S078	C015	77	Lynn Judd	Digital Logic Design
S078	C014	63	Lynn Judd	College Physics Experiments B
S078	C016	72	Lynn Judd	Data Structures and Algorithms
S078	C010	91	Lynn Judd	Compendium of Chinese Modern and Contemporary History
S078	C009	86	Lynn Judd	Situation and Policy
S078	C007	79	Lynn Judd	Set Theory and Graph Theory
S078	C005	68	Lynn Judd	Linear Algebra and Analytic Geometry
S078	C012	88	Lynn Judd	Mathematical Logic
S078	C003	90	Lynn Judd	College English
S078	C017	95	Lynn Judd	Biochemistry B
S079	C014	89	Henry Grote	College Physics Experiments B
S079	C009	60	Henry Grote	Situation and Policy
S079	C016	94	Henry Grote	Data Structures and Algorithms
S079	C012	97	Henry Grote	Mathematical Logic
S079	C010	62	Henry Grote	Compendium of Chinese Modern and Contemporary History
S079	C004	63	Henry Grote	Calculus B(1)
S079	C013	76	Henry Grote	Probability and Statistics
S079	C006	68	Henry Grote	Physical Education
S079	C007	60	Henry Grote	Set Theory and Graph Theory
S079	C008	87	Henry Grote	Calculus B(2)
S079	C005	78	Henry Grote	Linear Algebra and Analytic Geometry
S079	C003	94	Henry Grote	College English
S079	C017	92	Henry Grote	Biochemistry B
S079	C011	90	Henry Grote	Algorithmic Design and Analysis
S080	C002	85	Harriet Mc	PjBL and Technological Innovation
S080	C010	95	Harriet Mc	Compendium of Chinese Modern and Contemporary History
S080	C015	86	Harriet Mc	Digital Logic Design
S080	C003	70	Harriet Mc	College English
S080	C004	63	Harriet Mc	Calculus B(1)
S080	C014	70	Harriet Mc	College Physics Experiments B
S080	C012	80	Harriet Mc	Mathematical Logic
S080	C016	70	Harriet Mc	Data Structures and Algorithms
S080	C018	87	Harriet Mc	Computer System
S080	C001	100	Harriet Mc	High-level Language Programming
S080	C011	80	Harriet Mc	Algorithmic Design and Analysis
S080	C013	64	Harriet Mc	Probability and Statistics
S081	C004	77	Carthy	Calculus B(1)
S081	C007	92	Carthy	Set Theory and Graph Theory
S081	C014	84	Carthy	College Physics Experiments B
S081	C009	92	Carthy	Situation and Policy
S081	C016	100	Carthy	Data Structures and Algorithms
S081	C002	76	Carthy	PjBL and Technological Innovation
S081	C013	98	Carthy	Probability and Statistics
S081	C017	86	Carthy	Biochemistry B
S081	C001	78	Carthy	High-level Language Programming
S081	C011	67	Carthy	Algorithmic Design and Analysis
S081	C015	68	Carthy	Digital Logic Design
S081	C012	66	Carthy	Mathematical Logic
S081	C008	86	Carthy	Calculus B(2)
S082	C004	96	Sabina Washington	Calculus B(1)
S082	C001	60	Sabina Washington	High-level Language Programming
S082	C013	62	Sabina Washington	Probability and Statistics
S082	C002	67	Sabina Washington	PjBL and Technological Innovation
S082	C010	83	Sabina Washington	Compendium of Chinese Modern and Contemporary History
S082	C007	73	Sabina Washington	Set Theory and Graph Theory
S082	C017	72	Sabina Washington	Biochemistry B
S082	C006	64	Sabina Washington	Physical Education
S082	C011	60	Sabina Washington	Algorithmic Design and Analysis
S082	C003	83	Sabina Washington	College English
S083	C017	62	Jeff Baker	Biochemistry B
S083	C015	80	Jeff Baker	Digital Logic Design
S083	C005	60	Jeff Baker	Linear Algebra and Analytic Geometry
S083	C013	95	Jeff Baker	Probability and Statistics
S083	C007	91	Jeff Baker	Set Theory and Graph Theory
S083	C011	73	Jeff Baker	Algorithmic Design and Analysis
S083	C008	86	Jeff Baker	Calculus B(2)
S083	C004	73	Jeff Baker	Calculus B(1)
S083	C012	66	Jeff Baker	Mathematical Logic
S083	C001	95	Jeff Baker	High-level Language Programming
S084	C002	94	Roy Mac	PjBL and Technological Innovation
S084	C014	65	Roy Mac	College Physics Experiments B
S084	C018	95	Roy Mac	Computer System
S084	C007	100	Roy Mac	Set Theory and Graph Theory
S084	C013	76	Roy Mac	Probability and Statistics
S084	C011	70	Roy Mac	Algorithmic Design and Analysis
S084	C017	68	Roy Mac	Biochemistry B
S084	C006	97	Roy Mac	Physical Education
S084	C010	62	Roy Mac	Compendium of Chinese Modern and Contemporary History
S084	C016	94	Roy Mac	Data Structures and Algorithms
S084	C008	73	Roy Mac	Calculus B(2)
S085	C016	66	Arthur	Data Structures and Algorithms
S085	C015	90	Arthur	Digital Logic Design
S085	C017	85	Arthur	Biochemistry B
S085	C002	82	Arthur	PjBL and Technological Innovation
S085	C001	89	Arthur	High-level Language Programming
S085	C018	69	Arthur	Computer System
S085	C013	60	Arthur	Probability and Statistics
S085	C009	89	Arthur	Situation and Policy
S085	C012	97	Arthur	Mathematical Logic
S085	C006	70	Arthur	Physical Education
S086	C017	95	Byron Montgomery	Biochemistry B
S086	C015	97	Byron Montgomery	Digital Logic Design
S086	C018	76	Byron Montgomery	Computer System
S086	C010	80	Byron Montgomery	Compendium of Chinese Modern and Contemporary History
S086	C016	70	Byron Montgomery	Data Structures and Algorithms
S086	C004	61	Byron Montgomery	Calculus B(1)
S086	C009	94	Byron Montgomery	Situation and Policy
S086	C002	75	Byron Montgomery	PjBL and Technological Innovation
S086	C005	63	Byron Montgomery	Linear Algebra and Analytic Geometry
S086	C011	78	Byron Montgomery	Algorithmic Design and Analysis
S086	C013	96	Byron Montgomery	Probability and Statistics
S087	C004	86	Sara Habakkuk	Calculus B(1)
S087	C002	82	Sara Habakkuk	PjBL and Technological Innovation
S087	C011	80	Sara Habakkuk	Algorithmic Design and Analysis
S087	C010	64	Sara Habakkuk	Compendium of Chinese Modern and Contemporary History
S087	C003	81	Sara Habakkuk	College English
S087	C018	97	Sara Habakkuk	Computer System
S087	C008	81	Sara Habakkuk	Calculus B(2)
S087	C016	90	Sara Habakkuk	Data Structures and Algorithms
S087	C013	87	Sara Habakkuk	Probability and Statistics
S087	C015	91	Sara Habakkuk	Digital Logic Design
S088	C018	76	Cora Godwin	Computer System
S088	C001	98	Cora Godwin	High-level Language Programming
S088	C014	99	Cora Godwin	College Physics Experiments B
S088	C013	76	Cora Godwin	Probability and Statistics
S088	C009	88	Cora Godwin	Situation and Policy
S088	C006	99	Cora Godwin	Physical Education
S088	C002	61	Cora Godwin	PjBL and Technological Innovation
S088	C011	76	Cora Godwin	Algorithmic Design and Analysis
S088	C005	66	Cora Godwin	Linear Algebra and Analytic Geometry
S088	C010	77	Cora Godwin	Compendium of Chinese Modern and Contemporary History
S088	C008	80	Cora Godwin	Calculus B(2)
S089	C017	69	Chester Dillon	Biochemistry B
S089	C013	93	Chester Dillon	Probability and Statistics
S089	C010	92	Chester Dillon	Compendium of Chinese Modern and Contemporary History
S089	C012	81	Chester Dillon	Mathematical Logic
S089	C009	82	Chester Dillon	Situation and Policy
S089	C018	79	Chester Dillon	Computer System
S089	C001	83	Chester Dillon	High-level Language Programming
S089	C016	86	Chester Dillon	Data Structures and Algorithms
S089	C015	72	Chester Dillon	Digital Logic Design
S089	C003	82	Chester Dillon	College English
S089	C007	74	Chester Dillon	Set Theory and Graph Theory
S090	C016	63	Hulda Thoreau	Data Structures and Algorithms
S090	C002	60	Hulda Thoreau	PjBL and Technological Innovation
S090	C012	72	Hulda Thoreau	Mathematical Logic
S090	C010	85	Hulda Thoreau	Compendium of Chinese Modern and Contemporary History
S090	C005	68	Hulda Thoreau	Linear Algebra and Analytic Geometry
S090	C003	92	Hulda Thoreau	College English
S090	C004	64	Hulda Thoreau	Calculus B(1)
S090	C006	85	Hulda Thoreau	Physical Education
S090	C001	60	Hulda Thoreau	High-level Language Programming
S090	C013	95	Hulda Thoreau	Probability and Statistics
S090	C008	82	Hulda Thoreau	Calculus B(2)
S090	C017	93	Hulda Thoreau	Biochemistry B
S091	C014	74	Liz Roosevelt	College Physics Experiments B
S091	C012	60	Liz Roosevelt	Mathematical Logic
S091	C003	74	Liz Roosevelt	College English
S091	C007	64	Liz Roosevelt	Set Theory and Graph Theory
S091	C013	71	Liz Roosevelt	Probability and Statistics
S091	C009	98	Liz Roosevelt	Situation and Policy
S091	C005	60	Liz Roosevelt	Linear Algebra and Analytic Geometry
S091	C015	87	Liz Roosevelt	Digital Logic Design
S091	C006	69	Liz Roosevelt	Physical Education
S091	C010	82	Liz Roosevelt	Compendium of Chinese Modern and Contemporary History
S091	C017	91	Liz Roosevelt	Biochemistry B
S092	C011	86	Edwiin Bernard	Algorithmic Design and Analysis
S092	C002	73	Edwiin Bernard	PjBL and Technological Innovation
S092	C013	97	Edwiin Bernard	Probability and Statistics
S092	C005	96	Edwiin Bernard	Linear Algebra and Analytic Geometry
S092	C004	100	Edwiin Bernard	Calculus B(1)
S092	C006	87	Edwiin Bernard	Physical Education
S092	C012	77	Edwiin Bernard	Mathematical Logic
S092	C018	90	Edwiin Bernard	Computer System
S092	C017	90	Edwiin Bernard	Biochemistry B
S092	C003	97	Edwiin Bernard	College English
S092	C015	75	Edwiin Bernard	Digital Logic Design
S093	C007	75	Darcy Hamilton	Set Theory and Graph Theory
S093	C006	92	Darcy Hamilton	Physical Education
S093	C012	75	Darcy Hamilton	Mathematical Logic
S093	C014	96	Darcy Hamilton	College Physics Experiments B
S093	C015	71	Darcy Hamilton	Digital Logic Design
S093	C016	91	Darcy Hamilton	Data Structures and Algorithms
S093	C002	63	Darcy Hamilton	PjBL and Technological Innovation
S093	C011	81	Darcy Hamilton	Algorithmic Design and Analysis
S093	C004	93	Darcy Hamilton	Calculus B(1)
S093	C010	80	Darcy Hamilton	Compendium of Chinese Modern and Contemporary History
S093	C017	69	Darcy Hamilton	Biochemistry B
S093	C018	90	Darcy Hamilton	Computer System
S094	C003	97	Charlotte Eugene	College English
S094	C012	80	Charlotte Eugene	Mathematical Logic
S094	C005	64	Charlotte Eugene	Linear Algebra and Analytic Geometry
S094	C015	69	Charlotte Eugene	Digital Logic Design
S094	C008	65	Charlotte Eugene	Calculus B(2)
S094	C011	65	Charlotte Eugene	Algorithmic Design and Analysis
S094	C007	89	Charlotte Eugene	Set Theory and Graph Theory
S094	C016	84	Charlotte Eugene	Data Structures and Algorithms
S094	C009	70	Charlotte Eugene	Situation and Policy
S094	C018	65	Charlotte Eugene	Computer System
S094	C004	99	Charlotte Eugene	Calculus B(1)
S094	C006	81	Charlotte Eugene	Physical Education
S094	C013	86	Charlotte Eugene	Probability and Statistics
S094	C001	75	Charlotte Eugene	High-level Language Programming
S095	C014	68	Perry Maltz	College Physics Experiments B
S095	C016	61	Perry Maltz	Data Structures and Algorithms
S095	C005	82	Perry Maltz	Linear Algebra and Analytic Geometry
S095	C006	100	Perry Maltz	Physical Education
S095	C002	98	Perry Maltz	PjBL and Technological Innovation
S095	C010	84	Perry Maltz	Compendium of Chinese Modern and Contemporary History
S095	C004	79	Perry Maltz	Calculus B(1)
S095	C008	60	Perry Maltz	Calculus B(2)
S095	C011	86	Perry Maltz	Algorithmic Design and Analysis
S095	C007	73	Perry Maltz	Set Theory and Graph Theory
S095	C009	92	Perry Maltz	Situation and Policy
S096	C008	71	Kama Pigou	Calculus B(2)
S096	C006	85	Kama Pigou	Physical Education
S096	C011	68	Kama Pigou	Algorithmic Design and Analysis
S096	C010	79	Kama Pigou	Compendium of Chinese Modern and Contemporary History
S096	C002	95	Kama Pigou	PjBL and Technological Innovation
S096	C005	82	Kama Pigou	Linear Algebra and Analytic Geometry
S096	C004	70	Kama Pigou	Calculus B(1)
S096	C014	89	Kama Pigou	College Physics Experiments B
S096	C017	73	Kama Pigou	Biochemistry B
S096	C015	63	Kama Pigou	Digital Logic Design
S096	C012	72	Kama Pigou	Mathematical Logic
S096	C009	81	Kama Pigou	Situation and Policy
S096	C016	70	Kama Pigou	Data Structures and Algorithms
S096	C018	91	Kama Pigou	Computer System
S097	C015	94	Christine Julius	Digital Logic Design
S097	C014	96	Christine Julius	College Physics Experiments B
S097	C006	75	Christine Julius	Physical Education
S097	C004	95	Christine Julius	Calculus B(1)
S097	C018	98	Christine Julius	Computer System
S097	C017	83	Christine Julius	Biochemistry B
S097	C007	76	Christine Julius	Set Theory and Graph Theory
S097	C005	75	Christine Julius	Linear Algebra and Analytic Geometry
S097	C016	100	Christine Julius	Data Structures and Algorithms
S097	C013	86	Christine Julius	Probability and Statistics
S097	C002	90	Christine Julius	PjBL and Technological Innovation
S097	C011	77	Christine Julius	Algorithmic Design and Analysis
S098	C010	98	Coral Paul	Compendium of Chinese Modern and Contemporary History
S098	C016	88	Coral Paul	Data Structures and Algorithms
S098	C005	76	Coral Paul	Linear Algebra and Analytic Geometry
S098	C013	82	Coral Paul	Probability and Statistics
S098	C014	87	Coral Paul	College Physics Experiments B
S098	C004	91	Coral Paul	Calculus B(1)
S098	C006	84	Coral Paul	Physical Education
S098	C012	76	Coral Paul	Mathematical Logic
S098	C017	78	Coral Paul	Biochemistry B
S098	C003	73	Coral Paul	College English
S098	C015	99	Coral Paul	Digital Logic Design
S099	C003	76	Andre Toby	College English
S099	C001	72	Andre Toby	High-level Language Programming
S099	C012	68	Andre Toby	Mathematical Logic
S099	C009	76	Andre Toby	Situation and Policy
S099	C007	100	Andre Toby	Set Theory and Graph Theory
S099	C008	67	Andre Toby	Calculus B(2)
S099	C004	78	Andre Toby	Calculus B(1)
S099	C006	98	Andre Toby	Physical Education
S099	C016	71	Andre Toby	Data Structures and Algorithms
S099	C002	60	Andre Toby	PjBL and Technological Innovation
S099	C014	85	Andre Toby	College Physics Experiments B
S099	C013	79	Andre Toby	Probability and Statistics
S100	C017	88	Megan Marcellus	Biochemistry B
S100	C009	61	Megan Marcellus	Situation and Policy
S100	C002	94	Megan Marcellus	PjBL and Technological Innovation
S100	C001	63	Megan Marcellus	High-level Language Programming
S100	C010	76	Megan Marcellus	Compendium of Chinese Modern and Contemporary History
S100	C016	89	Megan Marcellus	Data Structures and Algorithms
S100	C007	100	Megan Marcellus	Set Theory and Graph Theory
S100	C004	92	Megan Marcellus	Calculus B(1)
S100	C015	63	Megan Marcellus	Digital Logic Design
S100	C012	81	Megan Marcellus	Mathematical Logic
S100	C013	99	Megan Marcellus	Probability and Statistics
S100	C011	69	Megan Marcellus	Algorithmic Design and Analysis
S101	C008	89	Meroy Belle	Calculus B(2)
S101	C013	88	Meroy Belle	Probability and Statistics
S101	C006	86	Meroy Belle	Physical Education
S101	C001	97	Meroy Belle	High-level Language Programming
S101	C003	84	Meroy Belle	College English
S101	C010	99	Meroy Belle	Compendium of Chinese Modern and Contemporary History
S101	C005	84	Meroy Belle	Linear Algebra and Analytic Geometry
S101	C012	97	Meroy Belle	Mathematical Logic
S101	C018	79	Meroy Belle	Computer System
S101	C007	88	Meroy Belle	Set Theory and Graph Theory
S101	C015	61	Meroy Belle	Digital Logic Design
S101	C002	87	Meroy Belle	PjBL and Technological Innovation
S102	C016	78	Delia Crane	Data Structures and Algorithms
S102	C011	62	Delia Crane	Algorithmic Design and Analysis
S102	C007	92	Delia Crane	Set Theory and Graph Theory
S102	C003	89	Delia Crane	College English
S102	C005	86	Delia Crane	Linear Algebra and Analytic Geometry
S102	C008	100	Delia Crane	Calculus B(2)
S102	C018	97	Delia Crane	Computer System
S102	C004	70	Delia Crane	Calculus B(1)
S102	C014	100	Delia Crane	College Physics Experiments B
S103	C018	96	Claire Sawyer	Computer System
S103	C009	81	Claire Sawyer	Situation and Policy
S103	C008	72	Claire Sawyer	Calculus B(2)
S103	C002	85	Claire Sawyer	PjBL and Technological Innovation
S103	C013	67	Claire Sawyer	Probability and Statistics
S103	C011	66	Claire Sawyer	Algorithmic Design and Analysis
S103	C007	86	Claire Sawyer	Set Theory and Graph Theory
S103	C001	67	Claire Sawyer	High-level Language Programming
S103	C006	68	Claire Sawyer	Physical Education
S103	C017	100	Claire Sawyer	Biochemistry B
S103	C015	73	Claire Sawyer	Digital Logic Design
S103	C014	85	Claire Sawyer	College Physics Experiments B
S103	C010	60	Claire Sawyer	Compendium of Chinese Modern and Contemporary History
S104	C009	81	Burnell Ben	Situation and Policy
S104	C004	87	Burnell Ben	Calculus B(1)
S104	C005	69	Burnell Ben	Linear Algebra and Analytic Geometry
S104	C002	74	Burnell Ben	PjBL and Technological Innovation
S104	C008	97	Burnell Ben	Calculus B(2)
S104	C015	90	Burnell Ben	Digital Logic Design
S104	C012	66	Burnell Ben	Mathematical Logic
S104	C010	97	Burnell Ben	Compendium of Chinese Modern and Contemporary History
S104	C001	84	Burnell Ben	High-level Language Programming
S104	C018	97	Burnell Ben	Computer System
S105	C007	84	Lawrence Melville	Set Theory and Graph Theory
S105	C015	97	Lawrence Melville	Digital Logic Design
S105	C009	75	Lawrence Melville	Situation and Policy
S105	C004	68	Lawrence Melville	Calculus B(1)
S105	C011	94	Lawrence Melville	Algorithmic Design and Analysis
S105	C014	91	Lawrence Melville	College Physics Experiments B
S105	C018	85	Lawrence Melville	Computer System
S105	C006	84	Lawrence Melville	Physical Education
S105	C016	81	Lawrence Melville	Data Structures and Algorithms
S105	C017	84	Lawrence Melville	Biochemistry B
S105	C005	91	Lawrence Melville	Linear Algebra and Analytic Geometry
S106	C001	61	Esther Guy	High-level Language Programming
S106	C006	97	Esther Guy	Physical Education
S106	C018	88	Esther Guy	Computer System
S106	C009	72	Esther Guy	Situation and Policy
S106	C008	89	Esther Guy	Calculus B(2)
S106	C013	94	Esther Guy	Probability and Statistics
S106	C017	94	Esther Guy	Biochemistry B
S106	C015	68	Esther Guy	Digital Logic Design
S106	C016	100	Esther Guy	Data Structures and Algorithms
S106	C003	82	Esther Guy	College English
S106	C007	96	Esther Guy	Set Theory and Graph Theory
S106	C012	84	Esther Guy	Mathematical Logic
S107	C010	85	Jenny Bowen	Compendium of Chinese Modern and Contemporary History
S107	C014	73	Jenny Bowen	College Physics Experiments B
S107	C016	83	Jenny Bowen	Data Structures and Algorithms
S107	C002	87	Jenny Bowen	PjBL and Technological Innovation
S107	C006	85	Jenny Bowen	Physical Education
S107	C017	86	Jenny Bowen	Biochemistry B
S107	C004	93	Jenny Bowen	Calculus B(1)
S107	C013	61	Jenny Bowen	Probability and Statistics
S107	C011	84	Jenny Bowen	Algorithmic Design and Analysis
S107	C001	90	Jenny Bowen	High-level Language Programming
S108	C015	79	Nelson Oscar	Digital Logic Design
S108	C010	89	Nelson Oscar	Compendium of Chinese Modern and Contemporary History
S108	C018	87	Nelson Oscar	Computer System
S108	C006	72	Nelson Oscar	Physical Education
S108	C009	61	Nelson Oscar	Situation and Policy
S108	C016	66	Nelson Oscar	Data Structures and Algorithms
S108	C017	81	Nelson Oscar	Biochemistry B
S108	C002	76	Nelson Oscar	PjBL and Technological Innovation
S108	C003	62	Nelson Oscar	College English
S108	C011	73	Nelson Oscar	Algorithmic Design and Analysis
S108	C007	82	Nelson Oscar	Set Theory and Graph Theory
